route_index,trip_id,physical_vehicle_id,vehicle_type,stop_index,service_node_id,customer_id,earliest_min,latest_min,arrival_min,arrival_time,wait_min,late_min,service_start_min,departure_min,departure_time,load_before_service_kg,load_after_service_kg,penalty_cost
1,T0001,E1-001,E1,1,127,76,549.0,625.0,570.1891373403494,09:30,0.0,0.0,570.1891373403494,590.1891373403494,09:50,2765.022,1508.7203,0.0
1,T0001,E1-001,E1,2,125,75,865.0,945.0,649.050180720401,10:49,215.94981927959896,0.0,865.0,885.0,14:45,1508.7203,0.0,71.98327309319964
2,T0002,E1-002,E1,1,111,66,550.0,633.0,581.4147881564706,09:41,0.0,0.0,581.4147881564706,601.4147881564706,10:01,2791.0139,0.0,0.0
3,T0003,E1-003,E1,1,20,16,557.0,641.0,577.8001369706616,09:38,0.0,0.0,577.8001369706616,597.8001369706616,09:58,2922.5254999999997,2837.3255,0.0
3,T0003,E1-003,E1,2,117,70,696.0,755.0,694.6648985871216,11:35,1.33510141287843,0.0,696.0,716.0,11:56,2837.3255,0.0,0.44503380429281
4,T0004,E1-004,E1,1,40,37,565.0,643.0,595.3427621622285,09:55,0.0,0.0,595.3427621622285,615.3427621622285,10:15,2920.0026333333335,2355.0536333333334,0.0
4,T0004,E1-004,E1,2,82,56,830.0,909.0,649.8233002098293,10:50,180.1766997901707,0.0,830.0,850.0,14:10,2355.0536333333334,0.0,60.058899930056896
5,T0005,E1-005,E1,1,37,35,569.0,652.0,666.6262132769559,11:07,0.0,14.626213276955923,666.6262132769559,686.6262132769559,11:27,2134.9128,442.3342,12.188511064129937
5,T0005,E1-005,E1,2,34,32,788.0,864.0,717.7959596226178,11:58,70.20404037738217,0.0,788.0,808.0,13:28,442.3342,0.0,23.40134679246072
6,T0006,E1-006,E1,1,130,79,575.0,645.0,610.1462769288903,10:10,0.0,0.0,610.1462769288903,630.1462769288903,10:30,2908.9603,593.8303000000001,0.0
6,T0006,E1-006,E1,2,136,85,591.0,662.0,647.9651176854292,10:48,0.0,0.0,647.9651176854292,667.9651176854292,11:08,593.8303000000001,1.1368683772161603e-13,0.0
